country_name,country_code,year,stunting_pct,gdp_per_capita,undernourishment_pct,water_access_pct,female_edu_pct,political_stability
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,2011,31.9364691053192,2783.21080824354,10.6815568497208,62.623644369179,,
Tonga,TON,2011,7.7,3892.76791192676,,29.4596644292537,106.433456420898,0.9020811
South Asia (IDA & IBRD),TSA,2011,42.0231919557259,1272.07513809819,14.4730907865719,56.873835758716,63.5410003662109,
Sub-Saharan Africa (IDA & IBRD countries),TSS,2011,36.6701201666634,1567.63762624075,18.2465101877143,23.3717627087886,36.1298713684082,
Trinidad and Tobago,TTO,2011,8.4,17746.509252615,7.4,69.285019022829,,0.1409464
Tunisia,TUN,2011,9.1,3784.7412903401,3.4,79.5052815552135,90.9749908447266,-0.3780941
Turkiye,TUR,2011,9.9,9265.85910238578,2.5,,84.8130187988281,-0.6966163
Tuvalu,TUV,2011,8.2,3028.2511217061,,8.17804308386143,,1.5457577
Tanzania,TZA,2011,38.7,838.999267578125,22.7,12.9938971930298,,-0.159101
Uganda,UGA,2011,34.6,816.516366587228,17.7,9.01557010215086,,-0.8769625
Ukraine,UKR,2011,18.0,2418.12084960938,2.5,87.0777751740758,94.7154860488778,-0.1696208
Upper middle income,UMC,2011,13.87,6280.70261021177,4.45825381536651,75.6408982609177,90.385612487793,
Uruguay,URY,2011,9.3,15443.9961926395,2.5,,,0.9289706
United States,USA,2011,2.5,52956.6630340962,2.5,95.7230928938337,,0.6245434
Uzbekistan,UZB,2011,14.3,2271.00936223002,2.8,68.0666913492941,89.2128524780273,-0.611603999999999
St. Vincent and the Grenadines,VCT,2011,,6674.58198966102,5.3,,108.105308532715,0.8234119
"Venezuela, RB",VEN,2011,12.7,4455.41063337951,2.5,,85.9672698974609,-1.26001909999999
British Virgin Islands,VGB,2011,,,,,97.9529170931423,
Virgin Islands (U.S.),VIR,2011,,43320.176769501,,98.1676871495902,,0.8218651
Viet Nam,VNM,2011,26.4,2132.90453762087,9.3,51.7038442970064,,0.125534
Vanuatu,VUT,2011,26.7,2883.22689591881,7.1,18.3459667633623,,1.3432489
World,WLD,2011,27.11,9492.82945551876,8.4,65.3227715045301,70.7247619628906,
Samoa,WSM,2011,4.9,4201.45663738908,4.7,60.7035466301643,87.1387577185788,0.9610651
Kosovo,XKX,2011,,2995.64952029477,,,,-0.810254199999999
"Yemen, Rep.",YEM,2011,49.3,1994.83663337222,,,31.534610748291,-2.4714962
South Africa,ZAF,2011,22.5,6067.12482726885,5.0,68.6179387859651,92.0261077880859,-0.0426331999999999
Zambia,ZMB,2011,42.1,1208.46424569634,42.8,,,0.3931833
Zimbabwe,ZWE,2011,32.1,1184.93421020563,29.9,28.2231227734127,,-1.2521569
Aruba,ABW,2012,,25444.7336646687,,,108.883651733398,1.3159088
Africa Eastern and Southern,AFE,2012,37.6528048796514,1456.72281306529,22.3719965919962,23.3806780962982,37.6529693603516,
Afghanistan,AFG,2012,43.5,568.929021458341,19.7,20.8930797693099,,-2.5040196
Africa Western and Central,AFW,2012,33.6676082283541,1749.98138710355,12.7749556565497,25.0831106257487,37.8155899047852,
Angola,AGO,2012,31.4,3682.35229322763,14.0,,,-0.4414594
Albania,ALB,2012,16.5,3771.84781862015,4.6,66.3808528531398,,-0.3697641
Andorra,AND,2012,,36206.9954432018,,90.6399984429497,88.2096099853516,1.3250639
Arab World,ARB,2012,24.2624520502393,6218.04632240872,8.60342812867047,,65.3947219848633,
United Arab Emirates,ARE,2012,,43958.5681120856,3.9,98.4710656093792,,0.8029803
Argentina,ARG,2012,7.0,13754.4254235596,3.6,,107.975830078125,0.0804879
Armenia,ARM,2012,14.2,3159.75860786889,2.5,83.017966415385,,0.0562514
American Samoa,ASM,2012,,12068.2667374983,,88.6002913486798,,0.9837485
Antigua and Barbuda,ATG,2012,,15989.3900199779,,,126.204559326172,0.9299172
Australia,AUS,2012,3.4,55465.4462872577,2.5,,,0.9876022
Austria,AUT,2012,,44221.4599530893,2.5,98.7049275287129,98.1663970947266,1.3019271
Azerbaijan,AZE,2012,16.4,5193.17501119552,2.5,53.1177181049527,,-0.683856599999999
Burundi,BDI,2012,55.4,256.180393931874,,,25.6550006866455,-1.9079102
Belgium,BEL,2012,2.8,40074.492800399,2.5,99.7125788497521,171.274078369141,0.9449853
Benin,BEN,2012,34.2,943.918771531001,9.4,15.8851130365245,,0.3524209
Burkina Faso,BFA,2012,32.0,600.731343697818,14.1,,22.4369517647316,-0.6478491
Bangladesh,BGD,2012,38.3,1050.39140404066,17.3,55.2966533276478,54.6677284240723,-1.4690337
Bulgaria,BGR,2012,7.2,6693.4277325127,4.8,95.9795754144839,93.2204132080078,0.3911291
Bahrain,BHR,2012,6.5,23894.8804447088,,98.919324454004,99.2605924989055,-1.0354447
"Bahamas, The",BHS,2012,,31553.4919490645,,,95.0642702131211,0.9992333
Bosnia and Herzegovina,BIH,2012,9.2,4139.91732773657,2.5,88.5083222000788,92.2725219726562,-0.590616799999999
Belarus,BLR,2012,2.4,6052.6373706236,2.5,91.4380467362848,105.727632878972,0.0036241999999999
Belize,BLZ,2012,17.5,5902.74234696881,5.5,,80.2218941529101,0.0905854
Bermuda,BMU,2012,,108040.575659203,,,94.1572113037109,0.9528211
Bolivia,BOL,2012,20.0,2657.23884915853,18.1,,86.9054153516049,-0.381218399999999
Brazil,BRA,2012,6.6,9167.49818450433,2.5,79.7038711835706,97.6602020263672,-0.0995934
Barbados,BRB,2012,7.5,21036.3003366556,2.5,,,1.2347483
Brunei Darussalam,BRN,2012,17.1,33544.5389457877,,,107.718727111816,0.901649
Bhutan,BTN,2012,29.1,2654.74798946027,,37.5892670074526,79.2052764892578,0.7756826
Botswana,BWA,2012,24.7,5742.91924452636,21.3,70.4469825607601,,1.2248637
Central African Republic,CAF,2012,39.6,553.729578314912,28.7,7.02456206889273,10.7241497039795,-1.8710274
Canada,CAN,2012,,42320.6431330726,2.5,98.1599248386033,111.17195892334,1.0932951
Central Europe and the Baltics,CEB,2012,4.03043398075912,11544.5427262519,2.83338518034159,,98.8466262817383,
Switzerland,CHE,2012,,81964.8864937809,2.5,96.7000032583964,96.7207107543945,1.3809599
Channel Islands,CHI,2012,,60861.9006460501,,,,
Chile,CHL,2012,1.8,12882.834417927,3.5,96.2333346354702,91.1228790283203,0.592861
China,CHN,2012,7.5,6723.19443752823,2.5,,93.6776786470658,-0.6177714
Cote d'Ivoire,CIV,2012,28.7,1503.43433046682,15.1,31.899410503068,,-1.5191192
Cameroon,CMR,2012,32.3,1319.66961634054,4.1,,48.7718363160742,-0.7987418
"Congo, Dem. Rep.",COD,2012,42.9,438.406058243633,30.5,11.8823062312137,28.7509708404541,-2.21679669999999
"Congo, Rep.",COG,2012,23.1,2467.06102906839,37.4,42.4718074743635,46.8735198974609,-0.668392299999999
Colombia,COL,2012,12.7,5675.75617978305,8.6,71.3061928280866,101.408042907715,-1.3314327
Comoros,COM,2012,31.6,1313.5812493744,15.6,,,-0.3950629
Cabo Verde,CPV,2012,8.4,3341.7421054836,14.6,,99.6213363546916,0.8408258
Costa Rica,CRI,2012,6.7,11001.5192856576,3.1,79.5623207855867,105.142471313477,0.655542
Caribbean small states,CSS,2012,10.9798920707422,14236.6654344554,6.71751065513536,,92.6677703857422,
Cuba,CUB,2012,7.2,7109.24834185635,,,90.8615314533005,0.2398598
Curacao,CUW,2012,,20277.5112566223,,,,
Cayman Islands,CYM,2012,,77074.3886285602,,,91.0924369747899,1.2407194
Cyprus,CYP,2012,,24285.49609375,2.5,98.0751046717901,96.1862869262695,0.7933209
Czechia,CZE,2012,2.4,16772.3539223328,2.5,97.6355756543746,99.93798828125,1.1228486
Germany,DEU,2012,1.5,40834.5088218456,2.5,99.8877144013261,101.587738037109,0.9668035
Djibouti,DJI,2012,27.8,,17.4,,,0.1173704
Dominica,DMA,2012,,8532.34388117289,4.7,,99.9667110519308,1.092941
Denmark,DNK,2012,,51470.689845427,2.5,97.5126213303266,125.330131530762,1.0433934
Dominican Republic,DOM,2012,8.0,5860.29893321013,10.4,44.1182120498298,82.4110479058614,0.0313944
Algeria,DZA,2012,12.0,4518.43978956464,3.1,74.4919930611057,,-1.2861441
East Asia & Pacific (excluding high income),EAP,2012,17.007053422058,5511.82607552871,5.33075432959219,,85.8580169677734,
Early-demographic dividend,EAR,2012,34.3754760186498,2935.95209151149,11.8043600115578,,66.4391098022461,
East Asia & Pacific,EAS,2012,16.12,8581.48213952296,5.21257445273978,75.5702217994596,87.5260620117188,
Europe & Central Asia (excluding high income),ECA,2012,12.6908540225475,5682.17981048522,3.46898363222932,79.7255412411624,90.1093521118164,
Europe & Central Asia,ECS,2012,6.76,21898.7575895315,2.79024281104164,90.5745110635602,98.2450714111328,
Ecuador,ECU,2012,24.3,5579.85624282158,8.5,66.0792100373453,100.79842376709,-0.660745199999999
"Egypt, Arab Rep.",EGY,2012,23.5,3220.99194203067,5.7,71.8455158941173,72.635009765625,-1.58945659999999
Euro area,EMU,2012,,33522.1754688076,2.55231596664843,,107.805709838867,
Eritrea,ERI,2012,51.5,,,,46.2857704162598,-0.9125405
Spain,ESP,2012,,24763.568274484,2.5,99.6499203114074,128.53596496582,0.1447381
Estonia,EST,2012,1.3,16460.6843479001,2.5,95.8422445867478,111.909286499023,0.704313
Ethiopia,ETH,2012,42.1,481.639999909808,19.8,8.46331926714929,34.5193099975586,-1.613535
European Union,EUU,2012,,29700.9011811145,2.57837800737182,,106.137130737305,
Fragile and conflict affected situations,FCS,2012,36.3375821097127,1694.3739229428,16.101431003919,,41.1292495727539,
Finland,FIN,2012,1.6,43507.9345371578,2.5,98.3870132965886,112.473762512207,1.3727278
Fiji,FJI,2012,7.0,4427.97844455038,7.3,40.5733094716821,85.2120971679688,-0.1223286
France,FRA,2012,,36161.2918253465,2.5,98.4614933135481,106.117530822754,0.6152427
Faroe Islands,FRO,2012,,47303.8655939098,,,,
"Micronesia, Fed. Sts.",FSM,2012,,2933.79998441501,,,,1.08067
Gabon,GAB,2012,17.2,6803.22668079211,13.0,,,0.0644217
United Kingdom,GBR,2012,2.8,43136.7006795996,2.5,99.931161213636,92.7410583496094,0.4684142
Georgia,GEO,2012,8.9,3609.780798626,7.8,61.6043075877248,,-0.5006273
Ghana,GHA,2012,22.3,1640.54072088003,7.7,27.0555218868952,53.1241347690324,0.0333979
Gibraltar,GIB,2012,,,,100.0,,
Guinea,GIN,2012,33.6,719.505916794546,15.5,,,-1.48727869999999
"Gambia, The",GMB,2012,22.5,639.139881889048,10.2,36.0624139591835,,-0.221411399999999
Guinea-Bissau,GNB,2012,28.0,630.66862302825,25.1,21.2305029374142,,-1.038788
Equatorial Guinea,GNQ,2012,24.9,11650.7196270884,,,,-0.0777002
Greece,GRC,2012,1.8,17924.6620496886,2.5,98.9829314520553,103.870376586914,-0.1628976
Grenada,GRD,2012,,7559.5628483956,,89.4848444655286,,0.3758143
Greenland,GRL,2012,,43655.7004664255,,,,1.7528896
Guatemala,GTM,2012,47.7,3655.57315791242,15.4,49.5841552284631,51.2024295698266,-0.7159854
Guam,GUM,2012,,33404.9317636913,,98.8630031541884,,0.772577
Guyana,GUY,2012,14.8,5403.79899428921,8.0,64.9168923039481,103.891082763672,-0.4771909
High income,HIC,2012,3.94,35042.7341400385,2.65406184663914,94.9345962171626,101.291976928711,
"Hong Kong SAR, China",HKG,2012,,39887.8339456509,2.5,99.401345030543,107.646090534979,0.9387575
Honduras,HND,2012,21.8,2188.39378817891,13.0,57.174671475674,71.1991729736328,-0.511655899999999
Heavily indebted poor countries (HIPC),HPC,2012,37.2517240912756,853.586116932267,21.3143522516257,,33.8987503051758,
Croatia,HRV,2012,,11780.4742767284,2.5,86.4238871036953,101.08341217041,0.6651026
Haiti,HTI,2012,23.1,1354.88546124499,39.8,,,-1.12059439999999
Hungary,HUN,2012,,11440.7622718825,2.5,86.365350094773,100.345176696777,0.712188
IBRD only,IBD,2012,24.2035617853579,4976.44743175893,7.18959274482533,68.9565226750101,80.5427322387695,
IDA & IBRD total,IBT,2012,29.1150592867863,4047.32325168606,9.52811249617085,61.2312840993101,67.8149795532227,
IDA total,IDA,2012,37.2422620529959,1252.842684541,17.0657708066731,37.7589007103074,40.8463287353516,
IDA blend,IDB,2012,37.0760972652264,1786.6430670936,13.9074599237884,38.5354503116991,39.3498802185059,
Indonesia,IDN,2012,34.6,2930.518445323,9.5,27.4321575752598,81.492919921875,-0.5992727
IDA only,IDX,2012,37.3382015508033,960.714392094918,18.9931255796781,34.1904352791216,41.4108810424805,
Isle of Man,IMN,2012,,77009.2978612012,,96.6672319093368,,
India,IND,2012,41.7,1333.09626557668,13.4,56.3075690119533,67.4936981201172,-1.15725679999999
Not classified,INX,2012,,,,,,
Ireland,IRL,2012,2.5,47147.1604669421,2.5,85.0395080293154,119.381332397461,0.9454027
"Iran, Islamic Rep.",IRN,2012,5.6,5058.64637811835,9.2,92.715901082364,80.8130187988281,-1.2630067
Iraq,IRQ,2012,19.8,4387.90469058707,14.2,55.9719076225608,,-1.97642609999999
Iceland,ISL,2012,,50375.4116888351,2.5,96.5779673042334,113.343231201172,1.2316756
Israel,ISR,2012,,34738.6587001,2.5,99.6187296906115,98.8610000610352,-0.776944
Italy,ITA,2012,,30953.4147447427,2.5,96.1269031588739,99.9755325317383,0.4718772
Jamaica,JAM,2012,6.1,5284.00852557589,7.7,,,0.0478137
Jordan,JOR,2012,7.8,4677.47613977192,9.1,67.2655612808715,89.996940612793,-0.5975891
Japan,JPN,2012,6.6,33518.4449368599,,98.229811410107,,0.9655197
Kazakhstan,KAZ,2012,11.2,9531.91477617058,2.6,81.268439553072,98.2057617758137,-0.3923638
Kenya,KEN,2012,29.0,1396.30178709756,19.1,,,-1.4931583
Kyrgyz Republic,KGZ,2012,15.9,985.8472865972,6.4,62.2431193822583,87.004163224052,-0.8759479
Cambodia,KHM,2012,34.0,1295.25271477893,8.5,23.1249922249663,,-0.377158799999999
Kiribati,KIR,2012,16.3,1405.50280446236,3.2,12.1548918365676,,1.5451994
St. Kitts and Nevis,KNA,2012,,17770.4963640576,,,92.7716827392578,0.9299172
"Korea, Rep.",KOR,2012,1.9,27944.0564190045,2.5,98.1037641130347,97.2857513427734,0.4992315
Kuwait,KWT,2012,4.9,33578.3309651964,2.5,100.0,103.851159711408,0.0971713999999999
Latin America & Caribbean (excluding high income),LAC,2012,13.1144314864984,8210.27585605715,5.8370535382688,72.8585408131262,93.0461883544922,
Lao PDR,LAO,2012,40.5,1774.63585203672,,11.1420369613344,45.525951385498,-0.0728091
Lebanon,LBN,2012,11.4,8920.8056984673,4.4,46.2648190571428,76.1323848482182,-1.5792359
Liberia,LBR,2012,34.6,674.360011422232,36.5,,,-0.3877254
Libya,LBY,2012,25.8,12599.258882136,9.0,,,-1.5745603
St. Lucia,LCA,2012,2.3,10517.2777635533,,,94.1647262573242,0.8228537
Latin America & Caribbean,LCN,2012,12.8,8455.4532805586,5.57000152108009,73.7840455938117,92.7997589111328,
Least developed countries: UN classification,LDC,2012,38.4679475188303,921.298988545369,19.9389366681924,,37.6930084228516,
Low income,LIC,2012,39.56,771.968149923314,24.6318344059035,25.508255677028,33.6832504272461,
Liechtenstein,LIE,2012,,,,100.0,101.465690612793,1.6401413
Sri Lanka,LKA,2012,15.9,3484.79049033884,10.0,46.9622718929128,97.1849975585938,-0.9606693
Lower middle income,LMC,2012,36.6,1631.61006000183,13.3175667504911,57.0845818355195,58.6043815612793,
Low & middle income,LMY,2012,29.31,3833.91840392667,9.83937041766957,,67.5718078613281,
Lesotho,LSO,2012,37.5,1086.39034816283,,20.4290055242704,68.1460800170898,0.2654833
Late-demographic dividend,LTE,2012,9.48309837021594,7305.27620420521,3.77569743681368,,91.7002334594727,
Lithuania,LTU,2012,1.9,12516.6184065667,2.5,85.8756741088272,104.154022216797,0.7176973
Luxembourg,LUX,2012,,104487.744312565,2.5,99.7892480220872,102.334587097168,1.3639242
Latvia,LVA,2012,2.1,11971.0107466522,2.5,94.2517441535365,104.845741271973,0.4809516
"Macao SAR, China",MAC,2012,,93192.885853941,8.4,99.9895260539408,96.9751489935905,0.3418523
St. Martin (French part),MAF,2012,,,,96.6867504228623,,
Morocco,MAR,2012,15.6,2927.45043945313,4.3,56.6048221314557,63.780614962939,-0.5760215
Monaco,MCO,2012,,146472.677860476,,100.0,,0.9300563
Moldova,MDA,2012,6.8,2389.08666147529,5.7,67.2929387456271,88.9615898046282,0.1385944
Madagascar,MDG,2012,48.2,442.641500123543,28.6,14.7853236280992,34.9519919864486,-0.6903891
Maldives,MDV,2012,16.3,8907.66134868182,,,79.41343067531,-0.3264349
"Middle East, North Africa, Afghanistan & Pakistan",MEA,2012,29.8,5018.45851427188,10.116921137602,64.0752567167458,53.5537109375,
Mexico,MEX,2012,13.2,9782.51776305354,3.8,41.6465626229776,93.8122711181641,-0.8010179
Marshall Islands,MHL,2012,37.8,3420.91444796671,,,,1.5672321
Middle income,MIC,2012,27.45,4098.86423214222,8.80800313467259,,71.9878921508789,
North Macedonia,MKD,2012,5.7,4708.05168535923,3.8,80.4007922764846,85.5202713012695,-0.399539
Mali,MLI,2012,29.2,786.323471336853,5.4,,,-1.9634653
Malta,MLT,2012,5.2,21529.3982167566,2.5,99.9592942585388,96.5823593139648,1.0126603
Myanmar,MMR,2012,31.2,953.123081936485,7.4,46.7963103868158,,-1.05965779999999
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,2012,31.0281865855521,2827.37154127985,10.6943772392109,62.8785418013848,,
Montenegro,MNE,2012,8.5,5948.3791195297,2.5,84.626838885314,92.932731628418,0.6136633
Mongolia,MNG,2012,12.3,3318.16496597089,13.0,31.0986033550596,,0.604855
Northern Mariana Islands,MNP,2012,,15457.4258192247,,80.8706642415462,,
Mozambique,MOZ,2012,42.6,540.2945177803,21.6,16.019884662547,24.0955956725326,0.0409192
Mauritania,MRT,2012,25.2,1488.97177557214,6.2,,23.9687918780301,-1.0990669
Mauritius,MUS,2012,8.2,8702.82242878289,6.5,,94.0829963073677,1.0701031
Malawi,MWI,2012,43.5,512.74031797451,14.2,12.0129566459126,32.3157881419039,-0.0861299
Malaysia,MYS,2012,18.1,8710.52671359902,3.5,93.5559775283087,84.8274688720703,-0.0196796999999999
North America,NAC,2012,2.58,52612.779441209,2.5,95.8732229739341,97.5537719726562,
Namibia,NAM,2012,24.0,4420.96741373862,25.1,,77.4235835218031,0.843349
New Caledonia,NCL,2012,,,8.3,93.7642606126034,,
Niger,NER,2012,45.0,463.066265496402,15.0,,12.1001362710247,-0.883146299999999
Nigeria,NGA,2012,36.9,2403.65387896924,11.7,23.1894232525249,42.4270210266113,-2.08835269999999
Nicaragua,NIC,2012,,1876.1759720149,17.0,,,-0.4628059
Netherlands,NLD,2012,1.5,44631.8745388789,2.5,99.9784257359746,110.343353271484,1.1275327
Norway,NOR,2012,,73661.6785830334,2.5,99.3982297830925,111.270492553711,1.3326311
Nepal,NPL,2012,39.7,775.310578479839,9.4,29.838949622684,64.4251327514648,-1.4781419
Nauru,NRU,2012,20.9,6626.18317072945,,18.6556122694771,81.6326522827148,1.5672321
New Zealand,NZL,2012,,36607.1493914827,2.5,91.2585694286852,120.056953430176,1.4088511
OECD members,OED,2012,5.82719175430046,34230.3149071274,2.89733139609373,,99.7415237426758,
Oman,OMN,2012,11.2,19824.1215485946,6.5,87.0961642683361,111.024270475116,0.3876466
Other small states,OSS,2012,25.2325492572934,10063.1293120612,10.0356972930316,,67.0391082763672,
Pakistan,PAK,2012,43.9,1275.48806898966,15.0,43.9125979462166,25.7528705596924,-2.6807174
Panama,PAN,2012,20.2,12668.2945402358,7.3,,,-0.0613991
Peru,PER,2012,18.1,5740.04346272472,6.7,49.0829918622414,92.8410034179688,-0.698579899999999
Philippines,PHL,2012,31.9,2533.74141964959,14.3,45.8419044881395,,-1.1706826
Palau,PLW,2012,,14609.8376964301,,78.2032286906461,,1.5672321
Papua New Guinea,PNG,2012,47.7,2139.48096660428,28.6,,32.6879479913319,-0.879075899999999
Poland,POL,2012,1.9,11542.2353368014,2.5,92.3181254054963,99.8879928588867,1.0636907
Pre-demographic dividend,PRE,2012,36.0718582203021,1449.44384186057,18.7211456589964,,34.4295501708984,
Puerto Rico (US),PRI,2012,,28968.6942131352,,87.2464521588333,88.7678070068359,0.5744011
"Korea, Dem. People's Rep.",PRK,2012,25.8,,43.7,67.4865152209698,,-0.269017499999999
Portugal,PRT,2012,3.8,18679.7626789594,2.5,94.3903192109704,110.881690979004,0.8412014
Paraguay,PRY,2012,9.4,5230.26244858989,2.5,58.5971721928883,85.5904312133789,-0.5745262
West Bank and Gaza,PSE,2012,10.3,3237.91619995789,,79.3034392460179,89.7635136812524,-1.9475989
Pacific island small states,PSS,2012,18.1766898437607,3481.4413131175,9.68354154968089,,73.3126983642578,
Post-demographic dividend,PST,2012,3.9222757251791,38998.3256159869,2.52144374935792,,102.461280822754,
French Polynesia,PYF,2012,,18968.4422157904,4.5,90.448717948718,,
Qatar,QAT,2012,6.3,80621.7554942834,,96.9953943626159,102.69592476489,1.1565419
Romania,ROU,2012,8.8,8234.28553425194,2.5,81.9265649123088,96.6138229370117,0.0478106
Russian Federation,RUS,2012,,9464.0107421875,2.5,75.6131524134284,94.4915054288516,-0.9015976
Rwanda,RWA,2012,41.3,651.852818665834,35.5,,31.5941295623779,-0.2583623
South Asia,SAS,2012,40.94,1326.51107396561,13.6851076721982,58.4168751999494,66.3012619018555,
Saudi Arabia,SAU,2012,12.5,23643.0358324647,3.2,,,-0.5972185
Sudan,SDN,2012,35.9,1288.25854492188,,,36.8792190551758,-2.3155934
Senegal,SEN,2012,18.2,1154.05677992367,11.3,23.5278306759544,44.9835760823554,-0.1570391
Singapore,SGP,2012,3.2,51679.352717333,,100.0,,1.256811
Solomon Islands,SLB,2012,31.9,2105.91423758379,17.4,,47.6625213623047,0.3518822
Sierra Leone,SLE,2012,33.3,1025.04366004502,21.9,7.67430968162427,41.3290214538574,-0.2587444
El Salvador,SLV,2012,15.5,3601.44222914588,9.1,,71.454258159429,0.1962335
San Marino,SMR,2012,,42082.5554467713,,99.9999971732007,64.1434326171875,1.5672321
"Somalia, Fed. Rep.",SOM,2012,29.4,369.617204753385,67.4,,,-2.90139839999999
Serbia,SRB,2012,5.9,5739.3075023532,2.5,74.7284510084725,96.4776000976562,-0.1119391
Sub-Saharan Africa (excluding high income),SSA,2012,35.3175042587896,1698.5158646606,17.9921726748827,25.4592739306434,37.7186889648438,
South Sudan,SSD,2012,31.0,1069.19619080938,,,,-1.4983578
Sub-Saharan Africa,SSF,2012,35.97,1576.31411158834,18.187533460429,24.0748999934765,37.7216110229492,
Small states,SST,2012,21.1918072353567,10183.7115546246,9.24309126359098,,71.8961410522461,
Sao Tome and Principe,STP,2012,18.6,1225.6945255615,17.4,31.740715327225,59.7818183898926,0.2880403
Suriname,SUR,2012,8.3,9140.92898611536,8.2,54.0662109652906,77.8469800143941,0.0654961999999999
Slovak Republic,SVK,2012,,15159.6570420004,5.8,98.8778303602984,95.3833312988281,1.0152253
Slovenia,SVN,2012,,19894.8697964548,2.5,93.4996767913996,97.7083282470703,0.9825256
Sweden,SWE,2012,,48789.7906883637,2.5,99.5710984005091,102.479888916016,1.1548415
Eswatini,SWZ,2012,27.9,3218.50138205493,20.4,33.6921980759207,66.9680328369141,-0.5257872
Sint Maarten (Dutch part),SXM,2012,,39298.9873567827,,,121.167315175097,
Seychelles,SYC,2012,7.8,14135.0010570653,5.5,63.3248232119922,84.1715316772461,0.7257334
Syrian Arab Republic,SYR,2012,26.5,1142.29080150598,7.5,,72.8255767822266,-2.4554347
Turks and Caicos Islands,TCA,2012,4.1,27441.3335987017,,,,
Chad,TCD,2012,37.4,1016.42152061894,23.5,5.86313005659813,13.9380247654593,-1.1726684
East Asia & Pacific (IDA & IBRD countries),TEA,2012,16.9091077653999,5575.0423073001,4.84084470190362,,85.726921081543,
Europe & Central Asia (IDA & IBRD countries),TEC,2012,,7583.64863478186,3.04292352476577,82.3525930914772,92.2141799926758,
Togo,TGO,2012,26.4,687.495464571464,19.9,15.2799041486039,,-0.6511156
Thailand,THA,2012,14.1,5403.87846036273,9.3,,88.4013214111328,-1.22129129999999
Tajikistan,TJK,2012,25.7,849.519080831738,21.4,50.8172219192873,78.0864105224609,-1.0705181
Turkmenistan,TKM,2012,12.6,4761.0792759807,4.6,85.2235519245126,,0.232102
Latin America & the Caribbean (IDA & IBRD countries),TLA,2012,12.8485092926429,8315.26653499428,5.57000152108009,74.4570713783341,92.8396377563477,
Timor-Leste,TLS,2012,52.7,1269.41625561248,16.7,,71.6261633919338,-0.4206058
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,2012,31.1919154829173,2824.63821117317,10.6943772392109,62.7626823934846,,
Tonga,TON,2012,7.1,3932.59350453286,,29.4744305402053,97.7831802368164,0.9015228
South Asia (IDA & IBRD),TSA,2012,40.9673733821049,1326.51107396561,13.6851076721982,58.4168751999494,66.3012619018555,
Sub-Saharan Africa (IDA & IBRD countries),TSS,2012,35.9743554343958,1576.31411158834,18.187533460429,24.0748999934765,37.7216110229492,
Trinidad and Tobago,TTO,2012,8.5,18835.6674122954,6.8,69.2799357571835,,0.1326034
Tunisia,TUN,2012,8.9,3900.04620132702,3.2,79.5019649942484,,-0.673659999999999
Turkiye,TUR,2012,9.2,9588.32066531438,2.5,,83.5451507568359,-0.9196869
Tuvalu,TUV,2012,7.9,2922.07629963849,,8.22820885465106,,1.5451994
Tanzania,TZA,2012,37.7,851.910705566406,21.7,15.1094149785771,,-0.1246002
Uganda,UGA,2012,33.4,823.580468285493,19.6,9.71789056876129,,-0.860416499999999
Ukraine,UKR,2012,18.0,2426.92944335938,2.5,89.3866042211989,98.4852773037302,-0.2458009
Upper middle income,UMC,2012,13.28,6583.74590160709,4.26276239548687,76.0549749013027,90.9012832641602,
Uruguay,URY,2012,9.0,15949.3176985435,2.5,,,0.8849499
United States,USA,2012,2.5,53738.1476714593,2.5,95.8873856789804,,0.6207484
Uzbekistan,UZB,2012,13.2,2395.84036755728,2.5,69.117262636418,91.5890082905573,-0.561242799999999
St. Vincent and the Grenadines,VCT,2012,,6790.68325958275,5.0,,107.489356994629,0.8687381
"Venezuela, RB",VEN,2012,12.2,4647.37303726595,2.5,,88.2607498168945,-1.2182009
British Virgin Islands,VGB,2012,,,,,97.4103585657371,
Virgin Islands (U.S.),VIR,2012,,36938.1682086351,,98.2408449932128,,0.8211976
Viet Nam,VNM,2012,25.5,2224.11404253256,8.8,52.2503650158694,,0.1055642
Vanuatu,VUT,2012,26.9,2849.05448321427,7.6,18.4056781374295,,1.4555456
World,WLD,2012,26.4,9630.06477941676,8.1,65.8869865001761,71.6249618530273,
Samoa,WSM,2012,5.0,4007.91092846814,4.6,60.7971168768778,85.6477162580853,0.9605068
Kosovo,XKX,2012,,3021.35142613995,,,,-0.7614632
"Yemen, Rep.",YEM,2012,48.5,1981.45800046603,,,32.4077186584473,-2.36775559999999
South Africa,ZAF,2012,22.3,6121.55783860713,5.2,68.8160339814044,95.4333724975586,-0.1220725
Zambia,ZMB,2012,40.8,1258.78938578996,41.1,,,0.4568964
Zimbabwe,ZWE,2012,31.0,1360.15230034275,29.6,27.9748723703249,73.0986641244537,-1.2758713
Aruba,ABW,2013,,26680.1411206342,,,,1.3143193
Africa Eastern and Southern,AFE,2013,37.0439900845627,1478.97797685759,21.3665223347147,24.0060723321218,38.6157493591309,
Afghanistan,AFG,2013,42.9,580.603833333096,19.4,21.7263800393035,,-2.699732
Africa Western and Central,AFW,2013,33.1305278849677,1805.79842409374,12.5855251034772,25.6284575327577,42.5206108093262,
